BASKET_NUM,HSHD_NUM,PURCHASE_,PRODUCT_NUM,SPEND,UNITS,STORE_R,WEEK_NUM,YEAR
42561,4857,31-Jul-19,6793430,2.5,1,CENTRAL,30,2019
42565,4778,31-Jul-19,365542,1.77,1,WEST,30,2019
42565,4778,31-Jul-19,5389384,3.59,1,WEST,30,2019
42565,4778,31-Jul-19,1372660,9.71,1,WEST,30,2019
42572,2541,30-Jul-19,524131,2.19,1,WEST,30,2019
42572,2541,30-Jul-19,5128303,2.79,1,WEST,30,2019
42580,3060,30-Jul-19,9276,0.5,1,SOUTH,30,2019
42581,2629,30-Jul-19,6792046,0.89,1,WEST,30,2019
42584,4218,30-Jul-19,1362160,10.19,2,EAST,30,2019
42589,2189,30-Jul-19,72569,1.25,1,EAST,30,2019
42623,2433,31-Jul-19,7017534,4.97,1,WEST,30,2019
42635,984,31-Jul-19,5107273,1.99,1,EAST,30,2019
42637,4623,31-Jul-19,1393079,6.59,2,EAST,30,2019
42638,3496,31-Jul-19,2807729,3.98,2,SOUTH,30,2019
42642,3811,31-Jul-19,5642302,1.5,1,SOUTH,30,2019
42644,1270,31-Jul-19,662486,1,4,CENTRAL,30,2019
42644,1270,31-Jul-19,7116235,4,4,CENTRAL,30,2019
42644,1270,31-Jul-19,3974210,1.49,1,CENTRAL,30,2019
42645,1554,31-Jul-19,6712827,1,1,EAST,30,2019
42645,1554,31-Jul-19,6758326,5.51,1,EAST,30,2019
42670,4037,31-Jul-19,2617270,4.98,2,EAST,30,2019
42673,2638,30-Jul-19,87456,3.99,1,WEST,30,2019
42674,3842,31-Jul-19,2650538,1.37,1,SOUTH,30,2019
42694,184,1-Aug-19,3782115,1.51,1,EAST,30,2019
42706,4183,1-Aug-19,7124843,2.49,1,WEST,30,2019
42708,3044,1-Aug-19,491609,1.99,1,EAST,30,2019
42717,992,1-Aug-19,4797645,2.87,1,EAST,30,2019
42734,2232,1-Aug-19,4868164,2.99,1,CENTRAL,30,2019
42735,3411,1-Aug-19,5753033,2.29,1,SOUTH,30,2019
42742,1082,1-Aug-19,5107273,2.49,1,EAST,30,2019
42747,2575,1-Aug-19,6785463,1.5,2,WEST,30,2019
42757,2780,1-Aug-19,551347,1,1,WEST,30,2019
42764,3582,1-Aug-19,5107273,2.19,1,SOUTH,30,2019
42770,655,1-Aug-19,80500,2.99,1,CENTRAL,30,2019
42777,1433,1-Aug-19,767019,1.8,3,WEST,30,2019
42780,3214,1-Aug-19,6371367,14.99,1,SOUTH,30,2019
42785,779,1-Aug-19,6691215,0.89,1,CENTRAL,30,2019
42794,3418,2-Aug-19,6757946,1.99,1,SOUTH,30,2019
42794,3418,2-Aug-19,6501461,5.99,1,SOUTH,30,2019
42803,2143,2-Aug-19,97788,2.79,1,EAST,30,2019
42808,1748,2-Aug-19,74266,6.99,1,WEST,30,2019
42813,2320,2-Aug-19,6785463,0.75,1,WEST,30,2019
42813,2320,2-Aug-19,4008756,6.7,1,WEST,30,2019
42828,4604,2-Aug-19,100940,3.29,1,WEST,30,2019
42833,2584,2-Aug-19,8503,1.65,5,CENTRAL,30,2019
42835,4809,2-Aug-19,6856849,1.99,1,CENTRAL,30,2019
42837,1399,2-Aug-19,94014,5.99,1,SOUTH,30,2019
42848,1270,2-Aug-19,7156258,7.58,2,CENTRAL,30,2019
42851,3186,2-Aug-19,6777665,2.5,1,CENTRAL,30,2019
42855,242,1-Aug-19,6878285,8.99,1,EAST,30,2019
42858,3486,1-Aug-19,452938,1,1,SOUTH,30,2019
42878,2575,2-Aug-19,6074103,2.5,1,WEST,30,2019
42895,2017,2-Aug-19,5450154,1.58,2,CENTRAL,30,2019
42914,4904,2-Aug-19,98962,1.49,1,CENTRAL,30,2019
42914,4904,2-Aug-19,4886772,4.29,1,CENTRAL,30,2019
42914,4904,2-Aug-19,6463005,4.57,1,CENTRAL,30,2019
42918,2555,2-Aug-19,277712,1.49,1,WEST,30,2019
42918,2555,2-Aug-19,6856846,2.99,1,WEST,30,2019
42927,3895,2-Aug-19,965270,1.65,3,SOUTH,30,2019
42931,1015,3-Aug-19,98962,3,2,EAST,30,2019
42931,1015,3-Aug-19,376929,8.98,2,EAST,30,2019
42933,3022,3-Aug-19,959446,3.19,1,SOUTH,30,2019
42935,2406,3-Aug-19,4135040,9.99,1,WEST,30,2019
42940,631,3-Aug-19,321322,1.99,1,CENTRAL,30,2019
42940,631,3-Aug-19,4017210,1.99,1,CENTRAL,30,2019
42942,2986,3-Aug-19,4853834,1,1,SOUTH,30,2019
42944,4713,3-Aug-19,92504,4.99,1,SOUTH,30,2019
42946,2178,3-Aug-19,6588626,5,1,SOUTH,30,2019
42951,2200,3-Aug-19,2675806,19.99,1,WEST,30,2019
42958,3246,3-Aug-19,3781030,1.67,1,SOUTH,30,2019
42958,3246,3-Aug-19,93635,3.49,1,SOUTH,30,2019
42963,845,3-Aug-19,986053,3.49,1,EAST,30,2019
42968,2011,3-Aug-19,507946,5.98,2,EAST,30,2019
42970,2652,3-Aug-19,6810225,2.49,1,WEST,30,2019
42972,1567,2-Aug-19,6935413,2.5,2,WEST,30,2019
42976,3635,3-Aug-19,6792146,4.36,4,SOUTH,30,2019
42995,4603,3-Aug-19,8505,2.18,1,WEST,30,2019
42996,1895,3-Aug-19,101328,3,1,EAST,30,2019
42997,3474,3-Aug-19,5061452,2.98,2,SOUTH,30,2019
43015,1245,3-Aug-19,5158005,2,1,EAST,30,2019
43018,4594,3-Aug-19,4545805,2.49,1,WEST,30,2019
43022,3988,3-Aug-19,628522,2.79,1,CENTRAL,30,2019
43026,984,3-Aug-19,6769283,2.5,1,EAST,30,2019
43029,196,3-Aug-19,101712,6,1,CENTRAL,30,2019
43030,3904,3-Aug-19,98746,0.9,1,EAST,30,2019
43030,3904,3-Aug-19,101153,0.9,1,EAST,30,2019
43035,438,3-Aug-19,5340649,1.99,1,CENTRAL,30,2019
43035,438,3-Aug-19,249239,20.99,1,CENTRAL,30,2019
43036,3840,3-Aug-19,72569,1.25,1,EAST,30,2019
43036,3840,3-Aug-19,86043,2.5,1,EAST,30,2019
43041,2874,3-Aug-19,3781030,1.53,1,CENTRAL,30,2019
43045,1404,3-Aug-19,777980,3.34,2,SOUTH,30,2019
43045,1404,3-Aug-19,7069524,3.34,1,SOUTH,30,2019
43047,1277,3-Aug-19,5559304,1,1,CENTRAL,30,2019
43048,3232,3-Aug-19,75262,3.5,1,EAST,30,2019
43050,3319,3-Aug-19,5090045,4.69,1,EAST,30,2019
43052,4836,3-Aug-19,4201714,2,2,SOUTH,30,2019
43052,4836,3-Aug-19,386211,2.99,1,SOUTH,30,2019
43056,4594,3-Aug-19,6157964,7.18,1,WEST,30,2019
43066,2756,4-Aug-19,6779621,3.78,2,CENTRAL,31,2019
43075,117,4-Aug-19,9340,0.99,1,EAST,31,2019
43075,117,4-Aug-19,1360948,8.2,1,EAST,31,2019
43076,3164,4-Aug-19,5782779,1.39,1,SOUTH,31,2019
43083,4439,4-Aug-19,101787,3.99,1,EAST,31,2019
43083,4439,4-Aug-19,334749,4.28,2,EAST,31,2019
43085,2211,4-Aug-19,84815,1.79,1,WEST,31,2019
43088,1241,4-Aug-19,679856,1,1,EAST,31,2019
43097,1195,4-Aug-19,87437,1.99,1,EAST,31,2019
43137,53,4-Aug-19,98619,1,1,EAST,31,2019
43141,3247,4-Aug-19,8507,0.87,1,SOUTH,31,2019
43159,3030,4-Aug-19,89179,1,1,SOUTH,31,2019
43161,117,4-Aug-19,442533,1.19,1,EAST,31,2019
43166,2150,4-Aug-19,6426452,1,1,EAST,31,2019
43179,2435,3-Aug-19,930781,3.99,1,WEST,30,2019
43189,4857,4-Aug-19,7024336,2.5,1,CENTRAL,31,2019
43193,3014,4-Aug-19,5313705,2.79,1,SOUTH,31,2019
43210,2004,4-Aug-19,2617246,4.99,1,EAST,31,2019
43213,1795,5-Aug-19,97584,1.19,1,WEST,31,2019
43233,4857,5-Aug-19,5107274,1.61,1,CENTRAL,31,2019
43244,655,5-Aug-19,4404303,2.49,1,CENTRAL,31,2019
43244,655,5-Aug-19,1119687,6.38,2,CENTRAL,31,2019
43244,655,5-Aug-19,5987716,16.98,2,CENTRAL,31,2019
43255,4878,5-Aug-19,101683,2.99,1,EAST,31,2019
43261,3243,5-Aug-19,5865883,3.99,1,SOUTH,31,2019
43262,3486,5-Aug-19,191353,4.69,1,SOUTH,31,2019
43263,3672,5-Aug-19,5363673,1.99,1,EAST,31,2019
43278,3977,5-Aug-19,84666,1.69,1,EAST,31,2019
43285,1277,5-Aug-19,4712608,4.99,1,CENTRAL,31,2019
43286,3044,5-Aug-19,709845,5.44,1,EAST,31,2019
43291,3904,5-Aug-19,5107276,2.49,1,EAST,31,2019
43313,1433,6-Aug-19,986031,2.98,2,WEST,31,2019
43323,2442,6-Aug-19,6464923,1.99,1,WEST,31,2019
43323,2442,6-Aug-19,6843709,1.99,1,WEST,31,2019
43328,1265,6-Aug-19,767254,3,1,EAST,31,2019
43328,1265,6-Aug-19,75308,2.99,1,EAST,31,2019
43332,2391,6-Aug-19,679291,1.59,1,WEST,31,2019
43335,4614,6-Aug-19,315835,2,1,WEST,31,2019
43335,4614,6-Aug-19,6975210,3,1,WEST,31,2019
43337,459,6-Aug-19,89297,3.77,1,CENTRAL,31,2019
43339,2435,6-Aug-19,4194271,1,1,WEST,31,2019
43349,2011,6-Aug-19,761745,3.67,1,EAST,31,2019
43349,2011,6-Aug-19,970684,7.99,1,EAST,31,2019
43361,2406,6-Aug-19,847498,2,2,WEST,31,2019
43368,2654,6-Aug-19,101318,2,2,WEST,31,2019
43368,2654,6-Aug-19,3067988,1.5,2,WEST,31,2019
43369,692,6-Aug-19,5383450,3.19,1,CENTRAL,31,2019
43375,4017,5-Aug-19,550747,2.5,1,WEST,31,2019
43387,151,6-Aug-19,946829,3,1,EAST,31,2019
43400,1748,6-Aug-19,84814,2.69,1,WEST,31,2019
43403,2345,6-Aug-19,87335,2.49,1,WEST,31,2019
43407,2433,5-Aug-19,8485,0.57,1,WEST,31,2019
43415,4897,6-Aug-19,6216701,19.99,1,SOUTH,31,2019
43445,4293,7-Aug-19,277471,3.49,1,SOUTH,31,2019
43445,4293,7-Aug-19,6790328,3.99,1,SOUTH,31,2019
43448,117,7-Aug-19,385965,5,2,EAST,31,2019
43463,4740,7-Aug-19,6440518,1.88,1,SOUTH,31,2019
43468,4724,7-Aug-19,4134448,2.29,1,WEST,31,2019
43473,2371,7-Aug-19,4744396,13.2,1,WEST,31,2019
43489,4126,6-Aug-19,6735192,6.29,1,CENTRAL,31,2019
43494,1861,7-Aug-19,6503543,2,1,CENTRAL,31,2019
43494,1861,7-Aug-19,2489210,1.99,1,CENTRAL,31,2019
43495,2175,7-Aug-19,6269384,1.88,1,WEST,31,2019
43496,2844,7-Aug-19,2648247,8.49,1,CENTRAL,31,2019
43522,1895,7-Aug-19,4008845,3.71,1,EAST,31,2019
43526,1861,7-Aug-19,2489210,1.99,1,CENTRAL,31,2019
43530,3214,7-Aug-19,6018187,1.79,1,SOUTH,31,2019
43535,1924,7-Aug-19,761731,3.99,1,SOUTH,31,2019
43535,1924,7-Aug-19,6293409,5.99,1,SOUTH,31,2019
43543,1120,7-Aug-19,7007156,9.99,1,EAST,31,2019
43554,1446,7-Aug-19,6822695,5.99,1,SOUTH,31,2019
43581,4218,8-Aug-19,207089,2.19,1,EAST,31,2019
43581,4218,8-Aug-19,4718686,3.29,1,EAST,31,2019
43581,4218,8-Aug-19,5290835,5.75,1,EAST,31,2019
43588,4126,8-Aug-19,5840989,18.22,2,CENTRAL,31,2019
43589,3964,8-Aug-19,7156258,3.79,1,WEST,31,2019
43598,60,8-Aug-19,783696,3.99,1,EAST,31,2019
43604,4606,8-Aug-19,6269384,1.88,1,WEST,31,2019
43605,184,8-Aug-19,6275010,1.99,1,EAST,31,2019
43607,1990,9-Aug-19,6441562,2.99,1,CENTRAL,31,2019
43613,1082,9-Aug-19,96157,1.59,1,EAST,31,2019
43631,984,9-Aug-19,6282606,1.98,2,EAST,31,2019
43637,453,9-Aug-19,3676354,22.87,1,EAST,31,2019
43642,3486,9-Aug-19,6918308,9.99,1,SOUTH,31,2019
43644,2756,9-Aug-19,5176155,2.99,1,CENTRAL,31,2019
43644,2756,9-Aug-19,783961,6.38,2,CENTRAL,31,2019
43645,4982,9-Aug-19,380528,3.49,1,WEST,31,2019
43649,4713,9-Aug-19,100380,3.49,1,SOUTH,31,2019
43651,2629,9-Aug-19,6269384,3.76,2,WEST,31,2019
43655,54,9-Aug-19,3815246,3.99,1,EAST,31,2019
43657,1618,8-Aug-19,6218300,0.79,1,WEST,31,2019
43669,4603,8-Aug-19,5757346,10,4,WEST,31,2019
43675,1165,7-Aug-19,99089,0.99,1,EAST,31,2019
43681,1795,8-Aug-19,5386499,1.79,1,WEST,31,2019
43687,1699,8-Aug-19,97695,0.49,1,EAST,31,2019
43694,2264,8-Aug-19,7124051,1.5,1,SOUTH,31,2019
43699,1241,8-Aug-19,92130,2.79,1,EAST,31,2019
43712,2077,8-Aug-19,6510777,2.49,1,EAST,31,2019
43714,2077,8-Aug-19,709894,2,2,EAST,31,2019
43714,2077,8-Aug-19,6788157,4.99,1,EAST,31,2019
43729,2004,9-Aug-19,1082288,5.49,1,EAST,31,2019
43731,4594,9-Aug-19,5087293,2.22,3,WEST,31,2019
43732,4594,9-Aug-19,6748190,0.98,2,WEST,31,2019
43736,2575,9-Aug-19,198457,1,1,WEST,31,2019
43740,1034,9-Aug-19,777771,2,2,EAST,31,2019
43742,136,9-Aug-19,1237684,4.99,1,EAST,31,2019
43753,117,9-Aug-19,5631594,24.99,1,EAST,31,2019
43758,779,9-Aug-19,92849,2.49,1,CENTRAL,31,2019
43760,1433,9-Aug-19,85880,7.9,10,WEST,31,2019
43763,982,9-Aug-19,5107274,2.59,1,EAST,31,2019
43777,4719,9-Aug-19,661082,7.98,2,CENTRAL,31,2019
43777,4719,9-Aug-19,4707203,10.98,2,CENTRAL,31,2019
43778,845,9-Aug-19,551347,1,1,EAST,31,2019
43778,845,9-Aug-19,97349,1.5,1,EAST,31,2019
43778,845,9-Aug-19,6441562,2.99,1,EAST,31,2019
43802,3246,9-Aug-19,76830,1.25,1,SOUTH,31,2019
43813,2178,10-Aug-19,6570511,2.29,1,SOUTH,31,2019
43829,4078,10-Aug-19,4757815,2.99,1,EAST,31,2019
43830,2442,10-Aug-19,5110737,5.05,1,WEST,31,2019
43851,1192,10-Aug-19,6105565,9.89,1,EAST,31,2019
43858,3358,10-Aug-19,7112691,3.9,2,SOUTH,31,2019
43865,992,10-Aug-19,6787973,4.99,1,EAST,31,2019
43865,992,10-Aug-19,377731,10.92,2,EAST,31,2019
43868,4011,10-Aug-19,891846,2.99,1,SOUTH,31,2019
43873,4405,11-Aug-19,6804046,4.99,1,EAST,32,2019
43876,4506,11-Aug-19,77312,2.5,1,SOUTH,32,2019
43876,4506,11-Aug-19,6442720,5.98,2,SOUTH,32,2019
43884,789,11-Aug-19,6866774,3,6,CENTRAL,32,2019
43890,4603,11-Aug-19,5110753,3.68,1,WEST,32,2019
43894,1532,11-Aug-19,88909,1.69,1,WEST,32,2019
43898,1885,11-Aug-19,6875121,2.99,1,SOUTH,32,2019
43902,438,11-Aug-19,249239,20.99,1,CENTRAL,32,2019
43904,4105,11-Aug-19,1338393,5.27,1,WEST,32,2019
43912,1082,10-Aug-19,7042434,2.49,1,EAST,31,2019
43923,1137,10-Aug-19,6787975,3.49,1,EAST,31,2019
43923,1137,10-Aug-19,4141831,8.99,1,EAST,31,2019
43923,1137,10-Aug-19,5878451,9.99,1,EAST,31,2019
43935,4836,10-Aug-19,97740,1.69,1,SOUTH,31,2019
43936,1994,10-Aug-19,4644739,8.29,1,CENTRAL,31,2019
43937,1861,10-Aug-19,142646,1.44,1,CENTRAL,31,2019
43940,1290,10-Aug-19,4718996,1,1,CENTRAL,31,2019
43950,682,10-Aug-19,97919,2.99,1,CENTRAL,31,2019
43951,54,10-Aug-19,6745922,3.33,2,EAST,31,2019
43973,3232,10-Aug-19,89042,1.49,1,EAST,31,2019
43978,1567,10-Aug-19,6672680,7.99,1,WEST,31,2019
43980,172,10-Aug-19,285802,4.29,1,EAST,31,2019
43980,172,10-Aug-19,5858141,14.97,3,EAST,31,2019
43987,4897,11-Aug-19,442395,2.99,1,SOUTH,32,2019
43998,3496,11-Aug-19,98750,3.69,1,SOUTH,32,2019
44009,1277,11-Aug-19,401063,1.25,1,CENTRAL,32,2019
44009,1277,11-Aug-19,4945605,5.48,2,CENTRAL,32,2019
44019,3111,11-Aug-19,321307,1.25,1,SOUTH,32,2019
44022,3889,11-Aug-19,96599,3,2,SOUTH,32,2019
44022,3889,11-Aug-19,77140,2.99,1,SOUTH,32,2019
44032,3247,11-Aug-19,98142,3.19,1,SOUTH,32,2019
44036,2011,11-Aug-19,6455615,2.99,1,EAST,32,2019
44041,779,11-Aug-19,941618,2,2,CENTRAL,32,2019
44047,160,11-Aug-19,6837680,1,1,EAST,32,2019
44047,160,11-Aug-19,98671,4.5,1,EAST,32,2019
44048,2454,11-Aug-19,5056674,4.06,1,CENTRAL,32,2019
44059,594,11-Aug-19,4756894,5,2,CENTRAL,32,2019
44069,2291,11-Aug-19,1066028,1.49,1,SOUTH,32,2019
44070,3243,11-Aug-19,94045,0.99,1,SOUTH,32,2019
44074,1187,11-Aug-19,6440527,0.99,1,EAST,32,2019
44078,1373,11-Aug-19,97322,3.99,1,EAST,32,2019
44083,1404,11-Aug-19,6489569,2.99,1,SOUTH,32,2019
44084,2707,11-Aug-19,4960255,2.35,1,EAST,32,2019
44088,1994,11-Aug-19,318523,2.29,1,CENTRAL,32,2019
44092,1836,10-Aug-19,8492,0.39,1,SOUTH,31,2019
44095,3411,12-Aug-19,204153,0.89,1,SOUTH,32,2019
44095,3411,12-Aug-19,103022,2.69,1,SOUTH,32,2019
44099,801,12-Aug-19,3967442,5,2,CENTRAL,32,2019
44103,2150,12-Aug-19,4535102,2.19,1,EAST,32,2019
44112,3893,12-Aug-19,5711631,0,1,SOUTH,32,2019
44117,4982,12-Aug-19,3168862,6.58,2,WEST,32,2019
44118,3842,12-Aug-19,5737677,1.69,1,SOUTH,32,2019
44122,3232,12-Aug-19,1453097,6.99,1,EAST,32,2019
44124,3163,12-Aug-19,6115314,2.99,1,SOUTH,32,2019
44129,2780,12-Aug-19,321306,1.25,1,WEST,32,2019
44130,2264,12-Aug-19,5179624,3,2,SOUTH,32,2019
44135,2077,12-Aug-19,4881763,1.67,1,EAST,32,2019
44140,3151,12-Aug-19,88718,1.29,1,SOUTH,32,2019
44148,4766,12-Aug-19,5282782,3.89,1,WEST,32,2019
44154,4607,13-Aug-19,3684955,3.99,1,WEST,32,2019
44154,4607,13-Aug-19,4757294,8.99,1,WEST,32,2019
44167,1120,13-Aug-19,635687,2,4,EAST,32,2019
44167,1120,13-Aug-19,98962,1.5,1,EAST,32,2019
44197,308,13-Aug-19,87303,2.5,1,EAST,32,2019
44204,1729,13-Aug-19,5051814,3.49,1,CENTRAL,32,2019
44205,779,13-Aug-19,1083766,7.98,2,CENTRAL,32,2019
44224,4740,12-Aug-19,5370638,6.49,1,SOUTH,32,2019
44228,1437,12-Aug-19,5341244,7.49,1,WEST,32,2019
44229,2436,12-Aug-19,100186,3.99,1,WEST,32,2019
44229,2436,12-Aug-19,5386058,4.99,1,WEST,32,2019
44236,1473,12-Aug-19,5175764,1.25,1,WEST,32,2019
44236,1473,12-Aug-19,97584,2.38,2,WEST,32,2019
44238,60,12-Aug-19,277493,3.29,1,EAST,32,2019
44242,3014,12-Aug-19,96069,0.79,1,SOUTH,32,2019
44245,2507,12-Aug-19,709893,1,1,WEST,32,2019
44245,2507,12-Aug-19,2855965,1.99,1,WEST,32,2019
44246,2507,12-Aug-19,321322,2.5,2,WEST,32,2019
44249,2371,12-Aug-19,761002,8.79,1,WEST,32,2019
44254,3105,12-Aug-19,3684368,1.79,1,SOUTH,32,2019
44255,3014,12-Aug-19,778153,2.19,1,SOUTH,32,2019
44258,1245,12-Aug-19,8588,1.86,1,EAST,32,2019
44266,764,12-Aug-19,5895603,1.99,1,CENTRAL,32,2019
44274,1554,12-Aug-19,2525823,1.29,1,EAST,32,2019
44278,2844,13-Aug-19,84882,2.89,1,CENTRAL,32,2019
44281,1265,13-Aug-19,761330,5.49,1,EAST,32,2019
44293,4458,13-Aug-19,6073561,3.98,2,SOUTH,32,2019
44295,1990,13-Aug-19,1411352,5.93,1,CENTRAL,32,2019
44310,3551,13-Aug-19,662673,0.89,1,SOUTH,32,2019
44320,2512,13-Aug-19,7129642,5.35,1,WEST,32,2019
44325,766,14-Aug-19,747092,3.79,1,CENTRAL,32,2019
44327,2022,14-Aug-19,790679,2.49,1,SOUTH,32,2019
44338,1795,14-Aug-19,2267712,1.67,1,WEST,32,2019
44340,1265,14-Aug-19,4718692,3.29,1,EAST,32,2019
44353,3246,14-Aug-19,88225,4.99,1,SOUTH,32,2019
44364,3811,14-Aug-19,99089,0.99,1,SOUTH,32,2019
44364,3811,14-Aug-19,6717076,2.36,4,SOUTH,32,2019
44365,3811,14-Aug-19,88715,2.64,3,SOUTH,32,2019
44369,2200,14-Aug-19,96962,2.99,1,WEST,32,2019
44369,2200,14-Aug-19,96986,3.89,1,WEST,32,2019
44370,4420,14-Aug-19,6931198,3,1,EAST,32,2019
44375,4183,14-Aug-19,2449327,3.98,2,WEST,32,2019
44377,4879,14-Aug-19,777675,1,1,CENTRAL,32,2019
44377,4879,14-Aug-19,4871413,2.59,1,CENTRAL,32,2019
44379,4816,15-Aug-19,442202,1.49,1,WEST,32,2019
44388,1795,15-Aug-19,97584,0.98,1,WEST,32,2019
44402,632,13-Aug-19,89693,1.19,1,CENTRAL,32,2019
44418,3523,14-Aug-19,4889256,1.98,2,SOUTH,32,2019
44428,160,14-Aug-19,100327,3.59,1,EAST,32,2019
44438,992,14-Aug-19,5444195,5.99,1,EAST,32,2019
44445,3496,14-Aug-19,6990247,4.19,1,SOUTH,32,2019
44451,815,14-Aug-19,450354,5.47,1,CENTRAL,32,2019
44452,1195,14-Aug-19,559500,1.89,1,EAST,32,2019
44458,1770,14-Aug-19,784234,5.69,1,CENTRAL,32,2019
44463,3418,13-Aug-19,6152567,1,1,SOUTH,32,2019
44467,1631,14-Aug-19,6769283,2.99,2,WEST,32,2019
44476,1795,15-Aug-19,6515630,1,1,WEST,32,2019
44478,2629,15-Aug-19,101027,1,1,WEST,32,2019
44486,1241,15-Aug-19,6609993,5,1,EAST,32,2019
44489,1600,15-Aug-19,4744530,5.99,1,WEST,32,2019
44496,2710,15-Aug-19,84815,1.96,2,WEST,32,2019
44506,210,15-Aug-19,333327,3.29,1,EAST,32,2019
44511,1122,15-Aug-19,2546566,4.99,1,EAST,32,2019
44513,2874,14-Aug-19,98728,1.79,1,CENTRAL,32,2019
44515,3635,15-Aug-19,3781030,0.91,1,SOUTH,32,2019
44520,3785,16-Aug-19,960669,5.99,1,EAST,32,2019
44522,2507,16-Aug-19,5150409,1.99,1,WEST,32,2019
44533,3635,16-Aug-19,3781030,1.06,1,SOUTH,32,2019
44533,3635,16-Aug-19,101741,3.99,1,SOUTH,32,2019
44540,60,16-Aug-19,167522,3,2,EAST,32,2019
44540,60,16-Aug-19,787798,1.58,2,EAST,32,2019
44545,2453,16-Aug-19,894254,1.3,2,WEST,32,2019
44554,1251,16-Aug-19,4678247,9.19,1,EAST,32,2019
44560,2986,16-Aug-19,6764827,2.99,1,SOUTH,32,2019
44562,3672,16-Aug-19,101642,4.49,1,EAST,32,2019
44573,3496,15-Aug-19,1109867,1,1,SOUTH,32,2019
44573,3496,15-Aug-19,6991622,2.29,1,SOUTH,32,2019
44575,651,15-Aug-19,84775,2.49,1,CENTRAL,32,2019
44582,4078,15-Aug-19,2198854,20.99,1,EAST,32,2019
44590,655,15-Aug-19,6063936,1,1,CENTRAL,32,2019
44590,655,15-Aug-19,3670248,1.5,1,CENTRAL,32,2019
44591,2630,15-Aug-19,1167952,2.99,1,CENTRAL,32,2019
44597,1020,15-Aug-19,5794715,7.69,1,EAST,32,2019
44604,2148,16-Aug-19,5128610,7.98,2,CENTRAL,32,2019
44605,720,16-Aug-19,6134785,13.38,2,CENTRAL,32,2019
44610,3895,16-Aug-19,6200621,2.5,1,SOUTH,32,2019
44610,3895,16-Aug-19,8448,3.2,1,SOUTH,32,2019
44610,3895,16-Aug-19,678729,4.19,1,SOUTH,32,2019
44613,54,16-Aug-19,811559,2,2,EAST,32,2019
44614,2639,16-Aug-19,84155,6.99,1,WEST,32,2019
44625,1270,16-Aug-19,64977,2.29,1,CENTRAL,32,2019
44626,1270,16-Aug-19,489879,4.49,1,CENTRAL,32,2019
44631,2512,16-Aug-19,5107276,4.95,5,WEST,32,2019
44642,2143,16-Aug-19,6928692,2.69,1,EAST,32,2019
44652,4982,16-Aug-19,6873511,4.59,1,WEST,32,2019
44653,3840,16-Aug-19,787895,3.99,1,EAST,32,2019
44654,3044,16-Aug-19,5463143,0.99,1,EAST,32,2019
44666,2150,16-Aug-19,6273665,3.99,1,EAST,32,2019
44668,2433,17-Aug-19,102723,6.98,2,WEST,32,2019
44681,2175,16-Aug-19,8494,1.42,1,WEST,32,2019
44691,3964,16-Aug-19,6996118,1,1,WEST,32,2019
44693,4159,16-Aug-19,5295704,1.5,1,SOUTH,32,2019
44699,4987,17-Aug-19,97738,1.99,1,CENTRAL,32,2019
44720,3151,17-Aug-19,1418609,4.87,1,CENTRAL,32,2019
44723,3820,17-Aug-19,6532,0.69,1,CENTRAL,32,2019
44730,1567,17-Aug-19,6935413,0.75,1,WEST,32,2019
44730,1567,17-Aug-19,7105457,0.89,1,WEST,32,2019
44730,1567,17-Aug-19,635828,2.99,1,WEST,32,2019
44730,1567,17-Aug-19,5690216,9.49,1,WEST,32,2019
44738,3784,17-Aug-19,1113015,0.8,2,CENTRAL,32,2019
44747,4604,17-Aug-19,644684,4.49,1,WEST,32,2019
44752,3893,17-Aug-19,6180966,2.99,1,SOUTH,32,2019
44755,1404,16-Aug-19,992009,2.29,1,SOUTH,32,2019
44755,1404,16-Aug-19,5605114,5.18,2,SOUTH,32,2019
44757,2200,17-Aug-19,761845,1.67,1,WEST,32,2019
44759,3314,17-Aug-19,72250,6.99,1,SOUTH,32,2019
44762,4857,17-Aug-19,7136513,2.79,1,CENTRAL,32,2019
44771,4836,17-Aug-19,6438654,3.49,1,SOUTH,32,2019
44773,3411,17-Aug-19,524137,4.38,2,CENTRAL,32,2019
44773,3411,17-Aug-19,512987,6.29,1,CENTRAL,32,2019
44775,2555,17-Aug-19,8493,1.38,2,WEST,32,2019
44776,1994,17-Aug-19,513126,2.49,1,CENTRAL,32,2019
44777,1994,17-Aug-19,96911,0.79,1,CENTRAL,32,2019
44777,1994,17-Aug-19,5243429,3.34,1,CENTRAL,32,2019
44782,1618,17-Aug-19,640072,2.29,1,WEST,32,2019
44783,210,18-Aug-19,453772,3.79,1,EAST,33,2019
44796,2756,18-Aug-19,1015816,2.99,1,CENTRAL,33,2019
44798,590,18-Aug-19,5290825,6.88,1,CENTRAL,33,2019
44811,3476,18-Aug-19,468055,3.99,1,SOUTH,33,2019
44811,3476,18-Aug-19,6856933,4.99,1,SOUTH,33,2019
44814,2512,18-Aug-19,5826620,3.99,1,WEST,33,2019
44831,1446,17-Aug-19,93511,1.79,1,SOUTH,32,2019
44832,1245,17-Aug-19,6494119,5.99,1,EAST,32,2019
44833,1245,17-Aug-19,8471,2.64,3,EAST,32,2019
44835,183,17-Aug-19,92649,2.5,1,EAST,32,2019
44835,183,17-Aug-19,6664253,16.99,1,EAST,32,2019
44850,136,17-Aug-19,6737007,2.98,2,EAST,32,2019
